,fsq_id,categorias,nome,lat,lon,endereco,cidade,bairro,cat_nome,cat_id,cat_sup
388,4d58a09228705941823bf96b,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",Parque Natural Morro do Osso,-30.123206,-51.230295,"Rua Irmã Jacomina Veronese, 35, Porto Alegre, RS, 91760-410",Porto Alegre,,Park,16032,Professional & Other Places
389,532f2ed9498ef55f26eefba1,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",Café do Bem,-30.131768,-51.234306,"Avenida Cel Marcos, 2470, Porto Alegre, RS",Porto Alegre,,Brewery,13029,Food
390,54707884498ee71dab72b41a,"[{'id': 16014, 'name': 'Farm', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}}]",Tartaruguinha Verde Sede Campestre,-30.13002,-51.240195,"Porto Alegre, RS",Porto Alegre,,Farm,16014,Professional & Other Places
391,4da2f8eeb521224b72aa13ee,"[{'id': 17029, 'name': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}}]",Vip 24 Horas Conveniência,-30.128958,-51.239718,"Avenida Cel Marcos, 1899 (Posto Pasqualini (Shell)), Porto Alegre, RS, 91760-000",Porto Alegre,,Convenience Store,17029,Residences
392,4fb823dde4b0e3fefadfbf09,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Alma Bistrô,-30.130439,-51.238598,"Avenida Coronel Marcos, 2071, Porto Alegre, RS, 91760-000",Porto Alegre,,Café,13034,Food
393,5628f84d498efd18ee099c01,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Subway,-30.128947,-51.239841,"Avenida Coronel Marcos 1926 Pedra Redonda, Porto Alegre, RS, 91760-000",Porto Alegre,,Fast Food Restaurant,13145,Food
394,4ede9e4a4901ab1d4e630412,"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Companhia das Frutas Bertacco,-30.12679,-51.24292,RS,,,Deli,13039,Food
395,4e4037ed52b1a04aff3b7635,"[{'id': 11000, 'name': 'Business and Professional Services', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",Club Campestre Macabi,-30.125261,-51.243603,"Avenida Coronel Marcos, 1345, Porto Alegre, RS, 91760-000",Porto Alegre,,Business and Professional Services,11000,Colleges & Universities
396,56fd6fc1cd102ab2d57086b7,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",Praça Jardim Isabel,-30.126826,-51.230939,,,,Park,16032,Professional & Other Places
397,4d58548ce319a1cd444b0f34,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Supermago,-30.021724,-51.136329,"Rua Dona Adda Mascarenhas de Moraes, 1066 (Av. Karl Iwers), Porto Alegre, RS",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
398,4e1c8beaae605fbe0385ae31,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Essencial Estética,-30.014859,-51.136113,"Rua Dona Adda Mascarenhas de Moraes, 507, Porto Alegre, RS, 91220-140",Porto Alegre,,Hair Salon,11064,Colleges & Universities
399,4d6d5072183a236ae6085f3a,"[{'id': 19049, 'name': 'Taxi Stand', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/taxi_', 'suffix': '.png'}}]",Excell Centro Automotivo,-30.019457,-51.138349,"Avenida Karl Iwers, 299, Porto Alegre, RS, 91220-320",Porto Alegre,,Taxi Stand,19049,Travel & Transport
400,4f7757b3e4b0e91fa6da8b1c,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",Sorvira,-30.020105,-51.139058,,,,Dessert Shop,13040,Food
401,4da9fa51a86e771ea7196d87,"[{'id': 16041, 'name': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}}]",Praça Lino Augusto Schiefferdecker,-30.026995,-51.13797,"Avenida Nestor Valdman, 79, Porto Alegre, RS",Porto Alegre,,Plaza,16041,Professional & Other Places
402,4fdcb7a7e4b0f8bdf3ff5eef,"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",Padaria Colonial,-30.014278,-51.135282,"Avenida Bispo João Scalabrini, 380, Porto Alegre, RS, 91225-120",Porto Alegre,,Bakery,13002,Food
403,4e7e6e315c5c0299eb1f99b8,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",C.T.G.Tiarayu,-30.015529,-51.140239,"Rua Abílio Miller, Porto Alegre, RS, 91380-310",Porto Alegre,,Arts and Entertainment,10000,Arts & Entertainment
404,4f0870dee4b0803b68c8e573,"[{'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",- Closed,-30.012814,-51.135844,"Rua Oscar Allem, 193, Porto Alegre, RS, 91220-420",Porto Alegre,,Brazilian Restaurant,13079,Food
405,4e8e34708b81b800f4d10b4b,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}]",Studio Stereosound,-30.023744,-51.137901,"Porto Alegre, RS",Porto Alegre,,Music Venue,10039,Arts & Entertainment
406,4d890afa26a36ea8ddf1d7ad,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",Parque Vinte de Maio,-30.017355,-51.145095,"Rua Professor Bertrand Russel (R. Vera Cruz), Porto Alegre, RS, 91380-230",Porto Alegre,,Park,16032,Professional & Other Places
407,4f986712e4b08ffa210e8573,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}]",Estúdio Suminsky,-30.036257,-51.14263,"Acesso Zeno Nóbrega de Britto, 323 - Jardim Itú Sabará, Porto Alegre, RS, 91210-360",Porto Alegre,,Music Venue,10039,Arts & Entertainment
408,518591c3498ed380b37b163b,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",O Forno,-30.030174,-51.14257,"Avenida Alberto Pasqualini, 745, Porto Alegre, RS",Porto Alegre,,Pizzeria,13064,Food
409,4e3344dc52b11c746220e9ac,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado Duarte,-30.029685,-51.140314,"Rua Vinte e Quatro de Agosto, 271 (R. Cel. João Pacheco de Freitas), Porto Alegre, RS, 91215-280",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
410,4e28422245ddfe8f9defc663,"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Espetão do Forte,-30.027823,-51.150921,"Avenida Saturnino de Brito, 1570, Porto Alegre, RS, 91320-001",Porto Alegre,,BBQ Joint,13026,Food
411,4dce835ed22deadedd534ddb,"[{'id': 11086, 'name': 'General Contractor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}}, {'id': 11094, 'name': 'Painter', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}}]",Aquarela Tintas,-30.036057,-51.151999,"Avenida Saturnino de Brito, 653, Porto Alegre, RS, 91320-000",Porto Alegre,,General Contractor,11086,Colleges & Universities
412,564e2527498ee806d675daf9,"[{'id': 13332, 'name': 'Salad Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/salad_', 'suffix': '.png'}}]",Fruteira Kibarato,-30.028387,-51.150944,"Saturnino de Brito, 1521, Porto Alegre, RS",Porto Alegre,,Salad Restaurant,13332,Food
413,4ba16f6cf964a520beb637e3,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Restaurante e Pizzaria Fragata,-30.02711,-51.150644,"Avenida do Forte, 1862 (R. Dom Luiz Guanella), Porto Alegre, RS, 91360-001",Porto Alegre,,Pizzeria,13064,Food
414,558c7a50498e6dc64ecd4b90,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Subway,-30.031719,-51.135366,"Rua Tenente Ary Tarrago, 1160 (Posto Inconfidência - Lj. 3), Porto Alegre, RS, 91225-001",Porto Alegre,,Fast Food Restaurant,13145,Food
415,5116352de4b0160c3c2ad6ee,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Restaurante Hotel Sesc,-30.040377,-51.148137,"Sesc Campestre, Porto Alegre, RS, 91210-001",Porto Alegre,,Restaurant,13065,Food
416,5066346e498ef43ce5c473e8,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Pizzaria Baronesa,-30.02588,-51.15078,"Avenida do Forte, 1766, Porto Alegre, RS, 91360-001",Porto Alegre,,Pizzeria,13064,Food
417,4c8fff1fb6d1a143c50cc00f,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Estética Personalitté,-30.004396,-51.148918,"Avenida Quito, 370, Porto Alegre, RS, 91050-340",Porto Alegre,,Hair Salon,11064,Colleges & Universities
418,51abcf37498e7cd69eb96217,"[{'id': 13089, 'name': 'Pastelaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Pastelaria dos Brothers,-30.004363,-51.147302,"Rua Presidente Juarez, 111, Porto Alegre, RS, 91060-160",Porto Alegre,,Pastelaria,13089,Food
419,4c696163278aef3bbbd59a54,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",Praça Torben de Alencastro Friedrich,-30.001554,-51.149362,"Emilía Stefani Aloísio, Porto Alegre, RS",Porto Alegre,,Park,16032,Professional & Other Places
420,4e99f62a30f87c966c15414f,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Estética Belle Essence,-30.006274,-51.151168,"Avenida Panamericana, 421, Porto Alegre, RS, 91050-001",Porto Alegre,Lindóia,Hair Salon,11064,Colleges & Universities
421,4f70f4d2e4b0dedd58d8e188,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Bicicletas Lindóia,-30.004693,-51.149427,"Praça Libanesa, 52, Porto Alegre, RS",Porto Alegre,,Bicycle Store,17119,Residences
422,5718197f498ed7e4115ad5f5,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Pub da Praça,-30.004825,-51.151605,"Porto Alegre, RS",Porto Alegre,,Pub,13018,Food
423,4edb65a49a5286d920886cd4,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Super Mercado Monaco,-30.004401,-51.147863,"Rua Presidente Juarez, 51, Porto Alegre, RS, 91060-160",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
424,54495fe7498e78a9fe5ba1c4,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Pizza Hut,-30.005759,-51.151892,"Avenida Nilo Peçanha, 2424, Porto Alegre, RS, 91050-050",Porto Alegre,"Jardim Lindóia, Porto Alegre, RS",Fast Food Restaurant,13145,Food
425,4db76c2ef7b12e4237b52287,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Super Center Pan,-30.029835,-51.142556,"Avenida Alberto Pasqualini, 476, Porto Alegre, RS, 91215-000",Porto Alegre,"Jardim Itú Sabará, Porto Alegre, RS",Grocery Store / Supermarket,17069,Residences
426,502037dfe4b0529e1b0160ac,"[{'id': 17110, 'name': 'Pet Supplies Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pet_store_', 'suffix': '.png'}}]",Agropecuária e Petshop do Bairro,-30.030165,-51.143004,"Avenida Alberto Pasqualini, 475, Porto Alegre, RS, 91215-001",Porto Alegre,,Pet Supplies Store,17110,Residences
427,4e135a921f6e671dd9f8d91a,"[{'id': 11010, 'name': 'Automotive Repair Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}, {'id': 17006, 'name': 'Car Dealership', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Hoerlle,-30.003177,-51.164952,"Avenida Pereira Pinto, 252, Porto Alegre, RS, 91040-260",Porto Alegre,,Automotive Repair Shop,11010,Colleges & Universities
428,4f16e09ce4b0804e8fc1a317,"[{'id': 13091, 'name': 'Southern Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Sachetto Cornelius Restaurante,-30.003598,-51.167329,"Avenida Pereira Pinto 502 Jardim S\u00E3o Pedro (entre Av. Carneiro da Fontoura e R. Juruá), Porto Alegre, RS, 91040-260",Porto Alegre,,Southern Brazilian Restaurant,13091,Food
429,4c83cc33d8086dcb05088352,"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13083, 'name': 'Churrascaria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}, {'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Churrascaria e Restaurante Bom Mangiare,-30.004165,-51.167662,"Avenida Marquês de Souza, 37, Porto Alegre, RS, 91040-230",Porto Alegre,,BBQ Joint,13026,Food
430,503c0e3be4b0eba56e3f37c2,"[{'id': 18064, 'name': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}}]",Ginásio Esportiva Espirito Santo,-30.0047,-51.164703,,,,Soccer Field,18064,Shops & Services
431,4e56e63afa7624d9bba9e390,"[{'id': 17035, 'name': 'Drugstore', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}}]",Panvel,-30.002614,-51.16524,"Avenida Sertório, Porto Alegre, RS, 91040-621",Porto Alegre,,Drugstore,17035,Residences
432,4e1e0e94e4cde030f882833d,"[{'id': 17065, 'name': ""Farmers' Market"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}}]",Feira Modelo do Passo d'areia,-30.007962,-51.164649,,,,Farmers' Market,17065,Residences
433,528a3a8011d2a4394f2a8c48,"[{'id': 17006, 'name': 'Car Dealership', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Lifan Motors,-30.001973,-51.16472,"Avenida Sertorio (4100), Porto Alegre, RS",Porto Alegre,,Car Dealership,17006,Residences
434,4d9dd5b7c4b53704106b1f2e,"[{'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Restaurante Thabiel,-30.004464,-51.168481,"Avenida Carneiro da Fontoura, 796, Porto Alegre, RS, 91040-170",Porto Alegre,,Brazilian Restaurant,13079,Food
435,5a14a095efa82a7147a012a8,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Raibu Ancient Cuisine,-30.051468,-51.169887,"Rua Doutor Affonso Sanmartin 119 Bairro Jardim do Salso, Porto Alegre, RS, 91410-100",Porto Alegre,,Sushi Restaurant,13276,Food
436,4e6ed70bb61c9ee80a780fe7,"[{'id': 10051, 'name': 'Stadium', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_', 'suffix': '.png'}}]",Rick Tênis,-30.051437,-51.166594,"Rua São Benedito, Porto Alegre, RS, 91420-530",Porto Alegre,,Stadium,10051,Arts & Entertainment
437,4bc24eba2a89ef3b2aa0f388,"[{'id': 18064, 'name': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}}]",HD Sport Center,-30.05113,-51.166209,"Rua Graciliano Ramos, 500, Porto Alegre, RS, 91410-110",Porto Alegre,,Soccer Field,18064,Shops & Services
438,4db89d666e818f67a9ad66de,"[{'id': 18064, 'name': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}}]",MCM Esportes,-30.046054,-51.169978,"Rua Palestina, 202, Porto Alegre, RS, 91420-520",Porto Alegre,,Soccer Field,18064,Shops & Services
439,4de0faa2c65bcc724f4c5f17,"[{'id': 17065, 'name': ""Farmers' Market"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}}]",Feira Modelo - Jardim do Saldo,-30.048546,-51.167968,"Rua Professor Abílio Azambuja, 456 / Esquina com a Rua São Benedito (R. São Benedito), Porto Alegre, RS, 91410-130",Porto Alegre,,Farmers' Market,17065,Residences
440,563f7a87cd108b8d94dc51f0,"[{'id': 10045, 'name': 'Pool Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/billiards_', 'suffix': '.png'}}]",Bar Beto Philippsen,-30.051176,-51.169999,"Rua São Mateus, 1029 (R. Dr. Affonso Sanmartin), Porto Alegre, RS",Porto Alegre,,Pool Hall,10045,Arts & Entertainment
441,4b92492bf964a5201ef033e3,"[{'id': 18064, 'name': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}}]",Planet Ball,-30.053098,-51.170698,"Rua Professor Cristiano Fischer, 1341, Porto Alegre, RS, 91410-000",Porto Alegre,,Soccer Field,18064,Shops & Services
442,4e2dfc51d22daa76ed881f69,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado Gasparotto,-30.048333,-51.168145,"Rua Professor Abílio Azambuja (R. São Simão), Porto Alegre, RS, 91410-130",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
443,504b993ce4b08a4f691fbbb4,"[{'id': 17029, 'name': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}}]",Am/Pm,-30.051497,-51.170881,"Posto Cristiano Fischer, Porto Alegre, RS",Porto Alegre,,Convenience Store,17029,Residences
444,514d9743e4b08d281375388f,"[{'id': 18047, 'name': 'Tennis Court', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_tennis_', 'suffix': '.png'}}]",Tênis Clube Farrapos,-30.051694,-51.172063,"Porto Alegre, RS",Porto Alegre,,Tennis Court,18047,Shops & Services
445,4fc2294ee4b03f9cf9fe439a,"[{'id': 16014, 'name': 'Farm', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}}]",Sítio,-30.178542,-51.121259,,,,Farm,16014,Professional & Other Places
446,4fbf9f5fe4b0c9fe0515fe44,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Subway,-30.165355,-51.154999,"Avenida Edgar Pires de Castro, 4100, Porto Alegre, RS, 91787-000",Porto Alegre,,Fast Food Restaurant,13145,Food
447,4d8e7e29788c54814feb3afd,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Solar Pizzaria,-30.165154,-51.153376,"Estrada João Antônio da Silveira, 152-314, Porto Alegre, RS, 91790-400",Porto Alegre,Restinga,Pizzeria,13064,Food
448,4d54b3c36aaa5941057c366f,"[{'id': 16003, 'name': 'Beach', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_', 'suffix': '.png'}}]",Praia do Lami,-30.240481,-51.082677,"Avenida Beira Rio, Porto Alegre, RS, 91787-430",Porto Alegre,,Beach,16003,Professional & Other Places
449,554f1e5c498e9583a9f0457e,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}]",Harcus,-30.236959,-51.084274,,,,Night Club,10032,Arts & Entertainment
450,56afe784498eecef287b57fd,"[{'id': 16020, 'name': 'Historic and Protected Site', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_', 'suffix': '.png'}}]",Tara,-30.239934,-51.081474,,,,Historic and Protected Site,16020,Professional & Other Places
451,5676f683498e85cb2a4ce0b5,"[{'id': 16040, 'name': 'Pedestrian Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_', 'suffix': '.png'}}]",Calçadão do Lami,-30.239359,-51.088597,"Avenida Beira Rio, Porto Alegre, RS",Porto Alegre,,Pedestrian Plaza,16040,Professional & Other Places
452,5589e467498e1084692af6af,"[{'id': 13334, 'name': 'Sandwich Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",Estação XIS,-30.237219,-51.093544,,,,Sandwich Restaurant,13334,Food
453,523effee11d2e6f79ba4b06b,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Supermercado Bela Vista,-30.233892,-51.095833,ES,,,Grocery Store / Supermarket,17069,Residences
454,5b6b160981a0ea002c2fe41e,"[{'id': 11061, 'name': 'Health and Beauty Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Yellow Boutique da Beleza,-30.232812,-51.095914,"Estrada Otaviano José Pinto, 983, Porto Alegre, RS, 91787-660",Porto Alegre,,Health and Beauty Service,11061,Colleges & Universities
455,52cc6c5d498eebe589b237e2,"[{'id': 17005, 'name': 'Automotive Retail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Leco Racing,-30.227626,-51.076128,,,,Automotive Retail,17005,Residences
456,4f0a4fbe6d8604f9db6b223a,"[{'id': 10055, 'name': 'Water Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/waterpark_', 'suffix': '.png'}}]",Porto Alegre Aquático,-30.236128,-51.101052,"Lami (Entre Praia do Lami), Porto Alegre, RS",Porto Alegre,,Water Park,10055,Arts & Entertainment
457,53efc6a8498e0ebf36711f24,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado Tradição,-30.225256,-51.0751,"Estrada do Varejão, 5135, Porto Alegre, RS, 91787-170",Porto Alegre,,Grocery Store / Supermarket,17069,Residences
458,4e9466b961afe52cf3a571ee,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13091, 'name': 'Southern Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]","Restaurante, Pizzaria e Lanches Buonna Gente",-30.125435,-51.102753,"Estrada João de Oliveira Remião, 6765, Porto Alegre, RS, 91560-000",Porto Alegre,,Pizzeria,13064,Food
459,55a96a0a498e079a291d228f,"[{'id': 17069, 'name': 'Grocery Store / Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}}]",Mercado Oliveira,-30.118612,-51.104918,Lomba do Pinheiro,,,Grocery Store / Supermarket,17069,Residences
